C�DIGO;C�DIGO �RG�O;ANO M�S;C�DIGO RUBRICA;DESC RUBRICA;N�MERO SEQUENCIAL;VALOR;REND/DESC/TOTAL:
2;57202;199704;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199704;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199704;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199704;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199704;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199704;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199704;30658;GEAP - PREVIDENCIA;3;68,42;2
2;57202;199704;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199704;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199704;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199704;92;SALARIO FAMILIA;0;0,15;1
2;57202;199704;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199704;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199704;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,27;2
2;57202;199704;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199704;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199704;99998;TOTAL DESCONTO;0;3601,69;3
2;57202;199704;99999;TOTAL LIQUIDO;0;3860,26;3
2;57202;199705;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199705;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199705;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199705;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199705;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199705;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199705;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199705;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199705;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199705;92;SALARIO FAMILIA;0;0,15;1
2;57202;199705;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199705;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199705;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,27;2
2;57202;199705;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199705;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199705;99998;TOTAL DESCONTO;0;3533,27;3
2;57202;199705;99999;TOTAL LIQUIDO;0;3928,68;3
2;57202;199706;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199706;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199706;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199706;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199706;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199706;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199706;31000;GEAP - PLANO SAUDE - PARTIC.;1;16,53;2
2;57202;199706;177;ADIANT.GRATIF.NATALINA/ATIVO;1;2869,92;1
2;57202;199706;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199706;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199706;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199706;92;SALARIO FAMILIA;0;0,15;1
2;57202;199706;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199706;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199706;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,27;2
2;57202;199706;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199706;99997;TOTAL BRUTO;0;10331,87;3
2;57202;199706;99998;TOTAL DESCONTO;0;3549,80;3
2;57202;199706;99999;TOTAL LIQUIDO;0;6782,07;3
2;57202;199707;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199707;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199707;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199707;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199707;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199707;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199707;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199707;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199707;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199707;92;SALARIO FAMILIA;0;0,15;1
2;57202;199707;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199707;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199707;99001;IMPOSTO DE RENDA RETIDO FONTE;0;949,70;2
2;57202;199707;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199707;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199707;99998;TOTAL DESCONTO;0;3492,97;3
2;57202;199707;99999;TOTAL LIQUIDO;0;3968,98;3
2;57202;199708;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199708;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199708;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199708;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199708;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199708;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199708;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199708;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199708;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199708;92;SALARIO FAMILIA;0;0,15;1
2;57202;199708;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199708;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199708;99001;IMPOSTO DE RENDA RETIDO FONTE;0;949,71;2
2;57202;199708;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199708;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199708;99998;TOTAL DESCONTO;0;3492,98;3
2;57202;199708;99999;TOTAL LIQUIDO;0;3968,97;3
2;57202;199709;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199709;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199709;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199709;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199709;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199709;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199709;130;RENDIMENTO PASEP;5;125,12;1
2;57202;199709;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199709;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199709;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199709;92;SALARIO FAMILIA;0;0,15;1
2;57202;199709;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199709;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199709;99001;IMPOSTO DE RENDA RETIDO FONTE;0;949,71;2
2;57202;199709;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199709;99997;TOTAL BRUTO;0;7587,07;3
2;57202;199709;99998;TOTAL DESCONTO;0;3492,98;3
2;57202;199709;99999;TOTAL LIQUIDO;0;4094,09;3
2;57202;199710;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199710;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199710;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199710;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199710;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199710;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199710;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199710;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199710;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199710;92;SALARIO FAMILIA;0;0,15;1
2;57202;199710;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199710;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199710;99001;IMPOSTO DE RENDA RETIDO FONTE;0;949,71;2
2;57202;199710;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199710;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199710;99998;TOTAL DESCONTO;0;3492,98;3
2;57202;199710;99999;TOTAL LIQUIDO;0;3968,97;3
2;57202;199711;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199711;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199711;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199711;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199711;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199711;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199711;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199711;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199711;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199711;92;SALARIO FAMILIA;0;0,15;1
2;57202;199711;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199711;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199711;99001;IMPOSTO DE RENDA RETIDO FONTE;0;949,71;2
2;57202;199711;177;ADIANT.GRATIF.NATALINA/ATIVO;0;2869,92;2
2;57202;199711;176;GRATIFICACAO NATALINA;0;5739,85;1
2;57202;199711;99003;IRRF - 13  SAL./GRAT.NATALINA;0;1097,46;2
2;57202;199711;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199711;99997;TOTAL BRUTO;0;13201,80;3
2;57202;199711;99998;TOTAL DESCONTO;0;7460,36;3
2;57202;199711;99999;TOTAL LIQUIDO;0;5741,44;3
2;57202;199712;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199712;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199712;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199712;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199712;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199712;852;VANTAGEM PESS.ART.15 L.9527/97;1;130,25;1
2;57202;199712;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199712;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199712;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199712;92;SALARIO FAMILIA;0;0,15;1
2;57202;199712;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199712;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199712;99001;IMPOSTO DE RENDA RETIDO FONTE;0;949,71;2
2;57202;199712;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199712;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199712;99998;TOTAL DESCONTO;0;3493,03;3
2;57202;199712;99999;TOTAL LIQUIDO;0;3968,92;3
2;57202;199801;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199801;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199801;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199801;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199801;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199801;852;VANTAGEM PESS.ART.15 L.9527/97;1;130,25;1
2;57202;199801;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199801;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199801;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199801;92;SALARIO FAMILIA;0;0,15;1
2;57202;199801;220;FERIAS - ADICIONAL 1/3;9;1913,28;1
2;57202;199801;177;ADIANT.GRATIF.NATALINA/ATIVO;9;2869,92;1
2;57202;199801;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199801;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199801;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1069,60;2
2;57202;199801;99004;IRRF - FERIAS;0;49,84;2
2;57202;199801;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199801;99997;TOTAL BRUTO;0;12245,15;3
2;57202;199801;99998;TOTAL DESCONTO;0;3662,76;3
2;57202;199801;99999;TOTAL LIQUIDO;0;8582,39;3
2;57202;199802;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199802;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199802;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199802;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199802;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199802;852;VANTAGEM PESS.ART.15 L.9527/97;1;130,25;1
2;57202;199802;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199802;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199802;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199802;92;SALARIO FAMILIA;0;0,15;1
2;57202;199802;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199802;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199802;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1031,18;2
2;57202;199802;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199802;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199802;99998;TOTAL DESCONTO;0;3574,50;3
2;57202;199802;99999;TOTAL LIQUIDO;0;3887,45;3
2;57202;199803;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199803;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199803;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199803;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199803;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199803;852;VANTAGEM PESS.ART.15 L.9527/97;1;130,25;1
2;57202;199803;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199803;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199803;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199803;92;SALARIO FAMILIA;0;0,15;1
2;57202;199803;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199803;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1415,93;2
2;57202;199803;99997;TOTAL BRUTO;0;5740,00;3
2;57202;199803;99998;TOTAL DESCONTO;0;2237,30;3
2;57202;199803;99999;TOTAL LIQUIDO;0;3502,70;3
2;57202;199804;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199804;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199804;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199804;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199804;852;VANTAGEM PESS.ART.15 L.9527/97;1;130,25;1
2;57202;199804;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199804;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199804;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199804;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199804;92;SALARIO FAMILIA;0;0,15;1
2;57202;199804;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199804;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1031,18;2
2;57202;199804;99997;TOTAL BRUTO;0;5740,00;3
2;57202;199804;99998;TOTAL DESCONTO;0;1852,55;3
2;57202;199804;99999;TOTAL LIQUIDO;0;3887,45;3
2;57202;199805;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199805;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199805;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199805;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199805;852;VANTAGEM PESS.ART.15 L.9527/97;1;130,25;1
2;57202;199805;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199805;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199805;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199805;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199805;92;SALARIO FAMILIA;0;0,15;1
2;57202;199805;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199805;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1031,18;2
2;57202;199805;99997;TOTAL BRUTO;0;5740,00;3
2;57202;199805;99998;TOTAL DESCONTO;0;1852,55;3
2;57202;199805;99999;TOTAL LIQUIDO;0;3887,45;3
2;57202;199806;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199806;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199806;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199806;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199806;852;VANTAGEM PESS.ART.15 L.9527/97;1;130,25;1
2;57202;199806;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199806;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199806;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199806;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199806;92;SALARIO FAMILIA;0;0,15;1
2;57202;199806;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199806;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1031,18;2
2;57202;199806;99997;TOTAL BRUTO;0;5740,00;3
2;57202;199806;99998;TOTAL DESCONTO;0;1852,55;3
2;57202;199806;99999;TOTAL LIQUIDO;0;3887,45;3
2;57202;199807;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199807;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199807;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199807;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199807;852;VANTAGEM PESS.ART.15 L.9527/97;1;130,25;1
2;57202;199807;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199807;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199807;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199807;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199807;92;SALARIO FAMILIA;0;0,15;1
2;57202;199807;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199807;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1031,18;2
2;57202;199807;99997;TOTAL BRUTO;0;5740,00;3
2;57202;199807;99998;TOTAL DESCONTO;0;1852,55;3
2;57202;199807;99999;TOTAL LIQUIDO;0;3887,45;3
2;57202;199808;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199808;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199808;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199808;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199808;31000;GEAP - PLANO SAUDE - PARTIC.;1;16,09;2
2;57202;199808;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199808;901;VANT.PESS.ART.15 LEI 9.527/97;1;130,25;1
2;57202;199808;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199808;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199808;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199808;92;SALARIO FAMILIA;0;0,15;1
2;57202;199808;98002;CONT. PLANO SEGURIDADE SOCIAL;0;591,01;2
2;57202;199808;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1031,18;2
2;57202;199808;99997;TOTAL BRUTO;0;5740,00;3
2;57202;199808;99998;TOTAL DESCONTO;0;1868,64;3
2;57202;199808;99999;TOTAL LIQUIDO;0;3871,36;3
2;57202;199809;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199809;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199809;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199809;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199809;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199809;31000;GEAP - PLANO SAUDE - PARTIC.;1;555,63;2
2;57202;199809;852;VANTAGEM PESS.ART.15 L.9527/97;6;75,18;1
2;57202;199809;852;VANTAGEM PESS.ART.15 L.9527/97;1;167,84;1
2;57202;199809;130;RENDIMENTO PASEP;5;132,88;1
2;57202;199809;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199809;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199809;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199809;92;SALARIO FAMILIA;0;0,15;1
2;57202;199809;98002;CONT. PLANO SEGURIDADE SOCIAL;0;603,41;2
2;57202;199809;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1058,78;2
2;57202;199809;99997;TOTAL BRUTO;0;5985,65;3
2;57202;199809;99998;TOTAL DESCONTO;0;2448,18;3
2;57202;199809;99999;TOTAL LIQUIDO;0;3537,47;3
2;57202;199810;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199810;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199810;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199810;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199810;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199810;852;VANTAGEM PESS.ART.15 L.9527/97;1;167,84;1
2;57202;199810;31000;GEAP - PLANO SAUDE - PARTIC.;1;555,63;2
2;57202;199810;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199810;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199810;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199810;92;SALARIO FAMILIA;0;0,15;1
2;57202;199810;98002;CONT. PLANO SEGURIDADE SOCIAL;0;595,14;2
2;57202;199810;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1040,38;2
2;57202;199810;99997;TOTAL BRUTO;0;5777,59;3
2;57202;199810;99998;TOTAL DESCONTO;0;2421,51;3
2;57202;199810;99999;TOTAL LIQUIDO;0;3356,08;3
2;57202;199811;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199811;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199811;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199811;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199811;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199811;852;VANTAGEM PESS.ART.15 L.9527/97;1;167,84;1
2;57202;199811;31000;GEAP - PLANO SAUDE - PARTIC.;1;559,39;2
2;57202;199811;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199811;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199811;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199811;92;SALARIO FAMILIA;0;0,15;1
2;57202;199811;98002;CONT. PLANO SEGURIDADE SOCIAL;0;595,14;2
2;57202;199811;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1040,38;2
2;57202;199811;177;ADIANT.GRATIF.NATALINA/ATIVO;0;2869,92;2
2;57202;199811;176;GRATIFICACAO NATALINA;0;5777,44;1
2;57202;199811;99003;IRRF - 13  SAL./GRAT.NATALINA;0;1204,04;2
2;57202;199811;99997;TOTAL BRUTO;0;11555,03;3
2;57202;199811;99998;TOTAL DESCONTO;0;6499,23;3
2;57202;199811;99999;TOTAL LIQUIDO;0;5055,80;3
2;57202;199812;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199812;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199812;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199812;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199812;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199812;852;VANTAGEM PESS.ART.15 L.9527/97;1;167,84;1
2;57202;199812;31000;GEAP - PLANO SAUDE - PARTIC.;1;511,12;2
2;57202;199812;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199812;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199812;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199812;92;SALARIO FAMILIA;0;0,15;1
2;57202;199812;220;FERIAS - ADICIONAL 1/3;9;1925,81;1
2;57202;199812;177;ADIANT.GRATIF.NATALINA/ATIVO;9;2888,72;1
2;57202;199812;98002;CONT. PLANO SEGURIDADE SOCIAL;0;595,14;2
2;57202;199812;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1733,23;2
2;57202;199812;99001;IMPOSTO DE RENDA RETIDO FONTE;0;675,22;2
2;57202;199812;99004;IRRF - FERIAS;0;51,1;2
2;57202;199812;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1733,23;1
2;57202;199812;99997;TOTAL BRUTO;0;12325,35;3
2;57202;199812;99998;TOTAL DESCONTO;0;3796,17;3
2;57202;199812;99999;TOTAL LIQUIDO;0;8529,18;3
2;57202;199901;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199901;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199901;30658;GEAP - PREVIDENCIA;1;68,42;2
2;57202;199901;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199901;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199901;852;VANTAGEM PESS.ART.15 L.9527/97;1;167,84;1
2;57202;199901;1;VENCIMENTO BASICO;0;524,3;1
